T, k1=2.500000 k2=1.000000 A01=0.003518 A02=0.003518 C01=0.000300 C02=0.000300, 0, 0, Hf1, Hf2, Hf
3.6, 0.000035, 0.000012, 0.003409, 0.003478, 0.000409, 0.000340, -0.000698, 0.001183, 0.000486
3.7, 0.000035, 0.000012, 0.003406, 0.003477, 0.000413, 0.000341, -0.000703, 0.001187, 0.000484
3.8, 0.000035, 0.000012, 0.003402, 0.003476, 0.000416, 0.000343, -0.000708, 0.001191, 0.000483
3.9, 0.000036, 0.000012, 0.003399, 0.003475, 0.000420, 0.000344, -0.000714, 0.001194, 0.000481
4.0, 0.000036, 0.000012, 0.003395, 0.003474, 0.000423, 0.000345, -0.000719, 0.001198, 0.000479
4.1, 0.000036, 0.000012, 0.003391, 0.003472, 0.000427, 0.000346, -0.000724, 0.001202, 0.000478
4.2, 0.000036, 0.000012, 0.003388, 0.003471, 0.000431, 0.000347, -0.000730, 0.001206, 0.000476
4.3, 0.000037, 0.000012, 0.003384, 0.003470, 0.000434, 0.000349, -0.000735, 0.001209, 0.000475
4.4, 0.000037, 0.000012, 0.003381, 0.003469, 0.000438, 0.000350, -0.000740, 0.001213, 0.000473
4.5, 0.000037, 0.000012, 0.003377, 0.003468, 0.000442, 0.000351, -0.000746, 0.001217, 0.000471
4.6, 0.000038, 0.000012, 0.003373, 0.003466, 0.000445, 0.000352, -0.000751, 0.001221, 0.000470
4.7, 0.000038, 0.000012, 0.003369, 0.003465, 0.000449, 0.000353, -0.000757, 0.001225, 0.000468
4.8, 0.000038, 0.000012, 0.003366, 0.003464, 0.000453, 0.000355, -0.000762, 0.001228, 0.000466
4.9, 0.000038, 0.000012, 0.003362, 0.003463, 0.000457, 0.000356, -0.000768, 0.001232, 0.000464
5.0, 0.000039, 0.000012, 0.003358, 0.003461, 0.000461, 0.000357, -0.000773, 0.001236, 0.000463
5.1, 0.000039, 0.000012, 0.003354, 0.003460, 0.000464, 0.000358, -0.000779, 0.001240, 0.000461
5.2, 0.000039, 0.000012, 0.003350, 0.003459, 0.000468, 0.000360, -0.000785, 0.001244, 0.000459
5.3, 0.000040, 0.000012, 0.003346, 0.003458, 0.000472, 0.000361, -0.000790, 0.001248, 0.000457
5.4, 0.000040, 0.000013, 0.003342, 0.003456, 0.000476, 0.000362, -0.000796, 0.001251, 0.000456
5.5, 0.000040, 0.000013, 0.003338, 0.003455, 0.000480, 0.000363, -0.000802, 0.001255, 0.000454
5.6, 0.000040, 0.000013, 0.003334, 0.003454, 0.000484, 0.000365, -0.000807, 0.001259, 0.000452
5.7, 0.000041, 0.000013, 0.003330, 0.003453, 0.000488, 0.000366, -0.000813, 0.001263, 0.000450
5.8, 0.000041, 0.000013, 0.003326, 0.003451, 0.000492, 0.000367, -0.000819, 0.001267, 0.000448
5.9, 0.000041, 0.000013, 0.003322, 0.003450, 0.000496, 0.000368, -0.000825, 0.001271, 0.000446
6.0, 0.000042, 0.000013, 0.003318, 0.003449, 0.000501, 0.000370, -0.000830, 0.001275, 0.000444
6.1, 0.000042, 0.000013, 0.003314, 0.003448, 0.000505, 0.000371, -0.000836, 0.001279, 0.000443
6.2, 0.000042, 0.000013, 0.003310, 0.003446, 0.000509, 0.000372, -0.000842, 0.001283, 0.000441
6.3, 0.000042, 0.000013, 0.003305, 0.003445, 0.000513, 0.000373, -0.000848, 0.001287, 0.000439
6.4, 0.000043, 0.000013, 0.003301, 0.003444, 0.000517, 0.000375, -0.000854, 0.001291, 0.000437
6.5, 0.000043, 0.000013, 0.003297, 0.003442, 0.000522, 0.000376, -0.000860, 0.001295, 0.000435
6.6, 0.000043, 0.000013, 0.003293, 0.003441, 0.000526, 0.000377, -0.000866, 0.001299, 0.000433
6.7, 0.000044, 0.000013, 0.003288, 0.003440, 0.000530, 0.000379, -0.000872, 0.001303, 0.000431
6.8, 0.000044, 0.000013, 0.003284, 0.003439, 0.000535, 0.000380, -0.000878, 0.001306, 0.000429
6.9, 0.000044, 0.000013, 0.003280, 0.003437, 0.000539, 0.000381, -0.000884, 0.001310, 0.000427
7.0, 0.000044, 0.000013, 0.003275, 0.003436, 0.000543, 0.000383, -0.000890, 0.001314, 0.000425
7.1, 0.000045, 0.000013, 0.003271, 0.003435, 0.000548, 0.000384, -0.000896, 0.001318, 0.000423
7.2, 0.000045, 0.000013, 0.003266, 0.003433, 0.000552, 0.000385, -0.000902, 0.001323, 0.000421
7.3, 0.000045, 0.000013, 0.003262, 0.003432, 0.000557, 0.000387, -0.000908, 0.001327, 0.000418
7.4, 0.000046, 0.000013, 0.003257, 0.003431, 0.000561, 0.000388, -0.000914, 0.001331, 0.000416
7.5, 0.000046, 0.000013, 0.003253, 0.003429, 0.000566, 0.000389, -0.000920, 0.001335, 0.000414
7.6, 0.000046, 0.000013, 0.003248, 0.003428, 0.000571, 0.000391, -0.000927, 0.001339, 0.000412
7.7, 0.000047, 0.000013, 0.003243, 0.003427, 0.000575, 0.000392, -0.000933, 0.001343, 0.000410
7.8, 0.000047, 0.000013, 0.003239, 0.003425, 0.000580, 0.000393, -0.000939, 0.001347, 0.000408
7.9, 0.000047, 0.000014, 0.003234, 0.003424, 0.000585, 0.000395, -0.000945, 0.001351, 0.000406
8.0, 0.000048, 0.000014, 0.003229, 0.003423, 0.000589, 0.000396, -0.000951, 0.001355, 0.000404
8.1, 0.000048, 0.000014, 0.003224, 0.003421, 0.000594, 0.000397, -0.000958, 0.001359, 0.000401
8.2, 0.000048, 0.000014, 0.003220, 0.003420, 0.000599, 0.000399, -0.000964, 0.001363, 0.000399
8.3, 0.000049, 0.000014, 0.003215, 0.003419, 0.000604, 0.000400, -0.000970, 0.001367, 0.000397
8.4, 0.000049, 0.000014, 0.003210, 0.003417, 0.000608, 0.000401, -0.000977, 0.001371, 0.000395
8.5, 0.000049, 0.000014, 0.003205, 0.003416, 0.000613, 0.000403, -0.000983, 0.001376, 0.000393
8.6, 0.000049, 0.000014, 0.003200, 0.003414, 0.000618, 0.000404, -0.000989, 0.001380, 0.000390
8.7, 0.000050, 0.000014, 0.003195, 0.003413, 0.000623, 0.000405, -0.000996, 0.001384, 0.000388
8.8, 0.000050, 0.000014, 0.003190, 0.003412, 0.000628, 0.000407, -0.001002, 0.001388, 0.000386
8.9, 0.000050, 0.000014, 0.003185, 0.003410, 0.000633, 0.000408, -0.001008, 0.001392, 0.000384
9.0, 0.000051, 0.000014, 0.003180, 0.003409, 0.000638, 0.000410, -0.001015, 0.001396, 0.000381
9.1, 0.000051, 0.000014, 0.003175, 0.003407, 0.000643, 0.000411, -0.001021, 0.001401, 0.000379
9.2, 0.000051, 0.000014, 0.003170, 0.003406, 0.000648, 0.000412, -0.001028, 0.001405, 0.000377
9.3, 0.000052, 0.000014, 0.003165, 0.003405, 0.000654, 0.000414, -0.001034, 0.001409, 0.000375
9.4, 0.000052, 0.000014, 0.003160, 0.003403, 0.000659, 0.000415, -0.001041, 0.001413, 0.000372
9.5, 0.000052, 0.000014, 0.003155, 0.003402, 0.000664, 0.000417, -0.001047, 0.001417, 0.000370
9.6, 0.000053, 0.000014, 0.003149, 0.003400, 0.000669, 0.000418, -0.001054, 0.001422, 0.000368
9.7, 0.000053, 0.000014, 0.003144, 0.003399, 0.000674, 0.000419, -0.001060, 0.001426, 0.000366
9.8, 0.000053, 0.000014, 0.003139, 0.003398, 0.000680, 0.000421, -0.001067, 0.001430, 0.000363
9.9, 0.000054, 0.000014, 0.003133, 0.003396, 0.000685, 0.000422, -0.001073, 0.001434, 0.000361
10.0, 0.000054, 0.000014, 0.003128, 0.003395, 0.000690, 0.000424, -0.001080, 0.001439, 0.000359
10.1, 0.000054, 0.000014, 0.003123, 0.003393, 0.000696, 0.000425, -0.001086, 0.001443, 0.000356
10.2, 0.000055, 0.000014, 0.003117, 0.003392, 0.000701, 0.000427, -0.001093, 0.001447, 0.000354
10.3, 0.000055, 0.000015, 0.003112, 0.003390, 0.000707, 0.000428, -0.001100, 0.001451, 0.000352
10.4, 0.000055, 0.000015, 0.003106, 0.003389, 0.000712, 0.000430, -0.001106, 0.001456, 0.000350
10.5, 0.000056, 0.000015, 0.003101, 0.003387, 0.000718, 0.000431, -0.001113, 0.001460, 0.000347
10.6, 0.000056, 0.000015, 0.003095, 0.003386, 0.000723, 0.000432, -0.001119, 0.001464, 0.000345
10.7, 0.000056, 0.000015, 0.003090, 0.003385, 0.000729, 0.000434, -0.001126, 0.001469, 0.000343
10.8, 0.000057, 0.000015, 0.003084, 0.003383, 0.000735, 0.000435, -0.001133, 0.001473, 0.000340
10.9, 0.000057, 0.000015, 0.003078, 0.003382, 0.000740, 0.000437, -0.001139, 0.001477, 0.000338
11.0, 0.000057, 0.000015, 0.003073, 0.003380, 0.000746, 0.000438, -0.001146, 0.001482, 0.000336
11.1, 0.000058, 0.000015, 0.003067, 0.003379, 0.000752, 0.000440, -0.001153, 0.001486, 0.000333
11.2, 0.000058, 0.000015, 0.003061, 0.003377, 0.000757, 0.000441, -0.001159, 0.001490, 0.000331
11.3, 0.000058, 0.000015, 0.003055, 0.003376, 0.000763, 0.000443, -0.001166, 0.001495, 0.000329
11.4, 0.000059, 0.000015, 0.003049, 0.003374, 0.000769, 0.000444, -0.001173, 0.001499, 0.000327
11.5, 0.000059, 0.000015, 0.003044, 0.003373, 0.000775, 0.000446, -0.001179, 0.001504, 0.000324
11.6, 0.000059, 0.000015, 0.003038, 0.003371, 0.000781, 0.000447, -0.001186, 0.001508, 0.000322
11.7, 0.000060, 0.000015, 0.003032, 0.003370, 0.000787, 0.000449, -0.001193, 0.001512, 0.000320
11.8, 0.000060, 0.000015, 0.003026, 0.003368, 0.000793, 0.000450, -0.001199, 0.001517, 0.000318
11.9, 0.000060, 0.000015, 0.003020, 0.003367, 0.000799, 0.000452, -0.001206, 0.001521, 0.000315
12.0, 0.000061, 0.000015, 0.003014, 0.003365, 0.000805, 0.000453, -0.001213, 0.001526, 0.000313
12.1, 0.000061, 0.000015, 0.003008, 0.003364, 0.000811, 0.000455, -0.001219, 0.001530, 0.000311
12.2, 0.000061, 0.000015, 0.003002, 0.003362, 0.000817, 0.000456, -0.001226, 0.001535, 0.000309
12.3, 0.000062, 0.000015, 0.002995, 0.003361, 0.000823, 0.000458, -0.001233, 0.001539, 0.000306
12.4, 0.000062, 0.000015, 0.002989, 0.003359, 0.000829, 0.000460, -0.001239, 0.001543, 0.000304
12.5, 0.000062, 0.000015, 0.002983, 0.003357, 0.000835, 0.000461, -0.001246, 0.001548, 0.000302
12.6, 0.000063, 0.000016, 0.002977, 0.003356, 0.000842, 0.000463, -0.001253, 0.001552, 0.000300
12.7, 0.000063, 0.000016, 0.002971, 0.003354, 0.000848, 0.000464, -0.001259, 0.001557, 0.000298
12.8, 0.000063, 0.000016, 0.002964, 0.003353, 0.000854, 0.000466, -0.001266, 0.001561, 0.000295
12.9, 0.000064, 0.000016, 0.002958, 0.003351, 0.000861, 0.000467, -0.001273, 0.001566, 0.000293
13.0, 0.000064, 0.000016, 0.002952, 0.003350, 0.000867, 0.000469, -0.001279, 0.001570, 0.000291
13.1, 0.000064, 0.000016, 0.002945, 0.003348, 0.000873, 0.000470, -0.001286, 0.001575, 0.000289
13.2, 0.000065, 0.000016, 0.002939, 0.003347, 0.000880, 0.000472, -0.001293, 0.001579, 0.000287
13.3, 0.000065, 0.000016, 0.002932, 0.003345, 0.000886, 0.000474, -0.001299, 0.001584, 0.000285
13.4, 0.000065, 0.000016, 0.002926, 0.003343, 0.000893, 0.000475, -0.001306, 0.001589, 0.000283
13.5, 0.000066, 0.000016, 0.002919, 0.003342, 0.000899, 0.000477, -0.001313, 0.001593, 0.000281
13.6, 0.000066, 0.000016, 0.002913, 0.003340, 0.000906, 0.000478, -0.001319, 0.001598, 0.000279
13.7, 0.000066, 0.000016, 0.002906, 0.003339, 0.000912, 0.000480, -0.001326, 0.001602, 0.000277
13.8, 0.000067, 0.000016, 0.002900, 0.003337, 0.000919, 0.000482, -0.001332, 0.001607, 0.000275
13.9, 0.000067, 0.000016, 0.002893, 0.003335, 0.000926, 0.000483, -0.001339, 0.001611, 0.000273
14.0, 0.000067, 0.000016, 0.002886, 0.003334, 0.000932, 0.000485, -0.001345, 0.001616, 0.000271
14.1, 0.000068, 0.000016, 0.002879, 0.003332, 0.000939, 0.000486, -0.001352, 0.001621, 0.000269
14.2, 0.000068, 0.000016, 0.002873, 0.003331, 0.000946, 0.000488, -0.001359, 0.001625, 0.000267
14.3, 0.000068, 0.000016, 0.002866, 0.003329, 0.000953, 0.000490, -0.001365, 0.001630, 0.000265
14.4, 0.000069, 0.000016, 0.002859, 0.003327, 0.000959, 0.000491, -0.001372, 0.001634, 0.000263
14.5, 0.000069, 0.000016, 0.002852, 0.003326, 0.000966, 0.000493, -0.001378, 0.001639, 0.000261
14.6, 0.000069, 0.000016, 0.002845, 0.003324, 0.000973, 0.000495, -0.001385, 0.001644, 0.000259
14.7, 0.000070, 0.000016, 0.002838, 0.003322, 0.000980, 0.000496, -0.001391, 0.001648, 0.000257
14.8, 0.000070, 0.000017, 0.002831, 0.003321, 0.000987, 0.000498, -0.001397, 0.001653, 0.000256
14.9, 0.000070, 0.000017, 0.002824, 0.003319, 0.000994, 0.000499, -0.001404, 0.001658, 0.000254
15.0, 0.000071, 0.000017, 0.002817, 0.003317, 0.001001, 0.000501, -0.001410, 0.001662, 0.000252
15.1, 0.000071, 0.000017, 0.002810, 0.003316, 0.001008, 0.000503, -0.001417, 0.001667, 0.000250
15.2, 0.000071, 0.000017, 0.002803, 0.003314, 0.001015, 0.000504, -0.001423, 0.001672, 0.000249
15.3, 0.000071, 0.000017, 0.002796, 0.003312, 0.001022, 0.000506, -0.001429, 0.001676, 0.000247
15.4, 0.000072, 0.000017, 0.002789, 0.003311, 0.001029, 0.000508, -0.001436, 0.001681, 0.000246
15.5, 0.000072, 0.000017, 0.002782, 0.003309, 0.001037, 0.000509, -0.001442, 0.001686, 0.000244
15.6, 0.000072, 0.000017, 0.002775, 0.003307, 0.001044, 0.000511, -0.001448, 0.001691, 0.000242
15.7, 0.000073, 0.000017, 0.002767, 0.003306, 0.001051, 0.000513, -0.001454, 0.001695, 0.000241
15.8, 0.000073, 0.000017, 0.002760, 0.003304, 0.001058, 0.000515, -0.001461, 0.001700, 0.000239
15.9, 0.000073, 0.000017, 0.002753, 0.003302, 0.001066, 0.000516, -0.001467, 0.001705, 0.000238
16.0, 0.000074, 0.000017, 0.002745, 0.003301, 0.001073, 0.000518, -0.001473, 0.001710, 0.000237
16.1, 0.000074, 0.000017, 0.002738, 0.003299, 0.001080, 0.000520, -0.001479, 0.001714, 0.000235
16.2, 0.000074, 0.000017, 0.002731, 0.003297, 0.001088, 0.000521, -0.001485, 0.001719, 0.000234
16.3, 0.000075, 0.000017, 0.002723, 0.003295, 0.001095, 0.000523, -0.001491, 0.001724, 0.000233
16.4, 0.000075, 0.000017, 0.002716, 0.003294, 0.001103, 0.000525, -0.001497, 0.001729, 0.000231
16.5, 0.000075, 0.000017, 0.002708, 0.003292, 0.001110, 0.000527, -0.001503, 0.001733, 0.000230
16.6, 0.000075, 0.000017, 0.002701, 0.003290, 0.001118, 0.000528, -0.001509, 0.001738, 0.000229
16.7, 0.000076, 0.000017, 0.002693, 0.003288, 0.001125, 0.000530, -0.001515, 0.001743, 0.000228
16.8, 0.000076, 0.000017, 0.002686, 0.003287, 0.001133, 0.000532, -0.001521, 0.001748, 0.000227
16.9, 0.000076, 0.000018, 0.002678, 0.003285, 0.001140, 0.000534, -0.001527, 0.001753, 0.000226
17.0, 0.000077, 0.000018, 0.002670, 0.003283, 0.001148, 0.000535, -0.001533, 0.001757, 0.000225
17.1, 0.000077, 0.000018, 0.002663, 0.003281, 0.001156, 0.000537, -0.001539, 0.001762, 0.000224
17.2, 0.000077, 0.000018, 0.002655, 0.003280, 0.001163, 0.000539, -0.001544, 0.001767, 0.000223
17.3, 0.000078, 0.000018, 0.002647, 0.003278, 0.001171, 0.000541, -0.001550, 0.001772, 0.000222
17.4, 0.000078, 0.000018, 0.002640, 0.003276, 0.001179, 0.000542, -0.001556, 0.001777, 0.000221
17.5, 0.000078, 0.000018, 0.002632, 0.003274, 0.001187, 0.000544, -0.001562, 0.001782, 0.000220
17.6, 0.000078, 0.000018, 0.002624, 0.003273, 0.001194, 0.000546, -0.001567, 0.001786, 0.000219
17.7, 0.000079, 0.000018, 0.002616, 0.003271, 0.001202, 0.000548, -0.001573, 0.001791, 0.000219
17.8, 0.000079, 0.000018, 0.002608, 0.003269, 0.001210, 0.000549, -0.001578, 0.001796, 0.000218
17.9, 0.000079, 0.000018, 0.002600, 0.003267, 0.001218, 0.000551, -0.001584, 0.001801, 0.000217
18.0, 0.000079, 0.000018, 0.002593, 0.003265, 0.001226, 0.000553, -0.001589, 0.001806, 0.000217
18.1, 0.000080, 0.000018, 0.002585, 0.003264, 0.001234, 0.000555, -0.001595, 0.001811, 0.000216
18.2, 0.000080, 0.000018, 0.002577, 0.003262, 0.001242, 0.000557, -0.001600, 0.001816, 0.000216
18.3, 0.000080, 0.000018, 0.002569, 0.003260, 0.001250, 0.000558, -0.001605, 0.001821, 0.000215
18.4, 0.000081, 0.000018, 0.002561, 0.003258, 0.001258, 0.000560, -0.001610, 0.001826, 0.000215
18.5, 0.000081, 0.000018, 0.002553, 0.003256, 0.001266, 0.000562, -0.001616, 0.001831, 0.000215
18.6, 0.000081, 0.000018, 0.002544, 0.003255, 0.001274, 0.000564, -0.001621, 0.001835, 0.000215
18.7, 0.000081, 0.000018, 0.002536, 0.003253, 0.001282, 0.000566, -0.001626, 0.001840, 0.000214
18.8, 0.000082, 0.000018, 0.002528, 0.003251, 0.001290, 0.000568, -0.001631, 0.001845, 0.000214
18.9, 0.000082, 0.000019, 0.002520, 0.003249, 0.001298, 0.000569, -0.001636, 0.001850, 0.000214
19.0, 0.000082, 0.000019, 0.002512, 0.003247, 0.001307, 0.000571, -0.001641, 0.001855, 0.000214
19.1, 0.000082, 0.000019, 0.002504, 0.003245, 0.001315, 0.000573, -0.001646, 0.001860, 0.000214
19.2, 0.000083, 0.000019, 0.002495, 0.003243, 0.001323, 0.000575, -0.001651, 0.001865, 0.000214
19.3, 0.000083, 0.000019, 0.002487, 0.003242, 0.001331, 0.000577, -0.001656, 0.001870, 0.000215
19.4, 0.000083, 0.000019, 0.002479, 0.003240, 0.001340, 0.000579, -0.001660, 0.001875, 0.000215
19.5, 0.000083, 0.000019, 0.002471, 0.003238, 0.001348, 0.000581, -0.001665, 0.001880, 0.000215
19.6, 0.000083, 0.000019, 0.002462, 0.003236, 0.001356, 0.000583, -0.001670, 0.001885, 0.000215
19.7, 0.000084, 0.000019, 0.002454, 0.003234, 0.001365, 0.000584, -0.001674, 0.001890, 0.000216
19.8, 0.000084, 0.000019, 0.002446, 0.003232, 0.001373, 0.000586, -0.001679, 0.001895, 0.000216
19.9, 0.000084, 0.000019, 0.002437, 0.003230, 0.001381, 0.000588, -0.001683, 0.001900, 0.000217
20.0, 0.000084, 0.000019, 0.002429, 0.003228, 0.001390, 0.000590, -0.001688, 0.001905, 0.000217
20.1, 0.000085, 0.000019, 0.002420, 0.003226, 0.001398, 0.000592, -0.001692, 0.001910, 0.000218
20.2, 0.000085, 0.000019, 0.002412, 0.003225, 0.001407, 0.000594, -0.001696, 0.001915, 0.000219
20.3, 0.000085, 0.000019, 0.002403, 0.003223, 0.001415, 0.000596, -0.001701, 0.001920, 0.000220
20.4, 0.000085, 0.000019, 0.002395, 0.003221, 0.001424, 0.000598, -0.001705, 0.001925, 0.000221
20.5, 0.000085, 0.000019, 0.002386, 0.003219, 0.001432, 0.000600, -0.001709, 0.001930, 0.000221
20.6, 0.000086, 0.000019, 0.002378, 0.003217, 0.001441, 0.000602, -0.001713, 0.001935, 0.000222
20.7, 0.000086, 0.000019, 0.002369, 0.003215, 0.001449, 0.000604, -0.001717, 0.001940, 0.000224
20.8, 0.000086, 0.000019, 0.002361, 0.003213, 0.001458, 0.000605, -0.001721, 0.001945, 0.000225
20.9, 0.000086, 0.000020, 0.002352, 0.003211, 0.001466, 0.000607, -0.001725, 0.001951, 0.000226
21.0, 0.000086, 0.000020, 0.002343, 0.003209, 0.001475, 0.000609, -0.001728, 0.001956, 0.000227
21.1, 0.000087, 0.000020, 0.002335, 0.003207, 0.001484, 0.000611, -0.001732, 0.001961, 0.000229
21.2, 0.000087, 0.000020, 0.002326, 0.003205, 0.001492, 0.000613, -0.001736, 0.001966, 0.000230
21.3, 0.000087, 0.000020, 0.002317, 0.003203, 0.001501, 0.000615, -0.001739, 0.001971, 0.000232
21.4, 0.000087, 0.000020, 0.002309, 0.003201, 0.001510, 0.000617, -0.001743, 0.001976, 0.000233
21.5, 0.000087, 0.000020, 0.002300, 0.003199, 0.001518, 0.000619, -0.001746, 0.001981, 0.000235
21.6, 0.000087, 0.000020, 0.002291, 0.003197, 0.001527, 0.000621, -0.001750, 0.001986, 0.000237
21.7, 0.000088, 0.000020, 0.002283, 0.003195, 0.001536, 0.000623, -0.001753, 0.001991, 0.000238
21.8, 0.000088, 0.000020, 0.002274, 0.003193, 0.001545, 0.000625, -0.001756, 0.001996, 0.000240
21.9, 0.000088, 0.000020, 0.002265, 0.003191, 0.001553, 0.000627, -0.001759, 0.002002, 0.000242
22.0, 0.000088, 0.000020, 0.002256, 0.003189, 0.001562, 0.000629, -0.001762, 0.002007, 0.000244
22.1, 0.000088, 0.000020, 0.002247, 0.003187, 0.001571, 0.000631, -0.001765, 0.002012, 0.000246
22.2, 0.000088, 0.000020, 0.002239, 0.003185, 0.001580, 0.000633, -0.001768, 0.002017, 0.000249
22.3, 0.000089, 0.000020, 0.002230, 0.003183, 0.001589, 0.000635, -0.001771, 0.002022, 0.000251
22.4, 0.000089, 0.000020, 0.002221, 0.003181, 0.001598, 0.000637, -0.001774, 0.002027, 0.000253
22.5, 0.000089, 0.000020, 0.002212, 0.003179, 0.001606, 0.000639, -0.001777, 0.002032, 0.000256
22.6, 0.000089, 0.000020, 0.002203, 0.003177, 0.001615, 0.000641, -0.001779, 0.002038, 0.000258
22.7, 0.000089, 0.000020, 0.002194, 0.003175, 0.001624, 0.000643, -0.001782, 0.002043, 0.000261
22.8, 0.000089, 0.000020, 0.002185, 0.003173, 0.001633, 0.000645, -0.001784, 0.002048, 0.000263
22.9, 0.000089, 0.000021, 0.002176, 0.003171, 0.001642, 0.000647, -0.001787, 0.002053, 0.000266
23.0, 0.000089, 0.000021, 0.002168, 0.003169, 0.001651, 0.000649, -0.001789, 0.002058, 0.000269
23.1, 0.000090, 0.000021, 0.002159, 0.003167, 0.001660, 0.000652, -0.001792, 0.002063, 0.000272
23.2, 0.000090, 0.000021, 0.002150, 0.003165, 0.001669, 0.000654, -0.001794, 0.002069, 0.000275
23.3, 0.000090, 0.000021, 0.002141, 0.003163, 0.001678, 0.000656, -0.001796, 0.002074, 0.000278
23.4, 0.000090, 0.000021, 0.002132, 0.003161, 0.001687, 0.000658, -0.001798, 0.002079, 0.000281
23.5, 0.000090, 0.000021, 0.002123, 0.003159, 0.001696, 0.000660, -0.001800, 0.002084, 0.000284
23.6, 0.000090, 0.000021, 0.002114, 0.003157, 0.001705, 0.000662, -0.001802, 0.002089, 0.000288
23.7, 0.000090, 0.000021, 0.002105, 0.003155, 0.001714, 0.000664, -0.001804, 0.002095, 0.000291
